ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
0,"Total",2018,"2018",58073,4023,"Durham County, NC","05000US37063","durham-county-nc"
0,"Total",2018,"2018",49166,2108,"Forsyth County, NC","05000US37067","forsyth-county-nc"
0,"Total",2018,"2018",60598,5862,"Franklin County, NC","05000US37069","franklin-county-nc"
0,"Total",2018,"2018",52741,2986,"Gaston County, NC","05000US37071","gaston-county-nc"
0,"Total",2018,"2018",51803,1792.9999999999998,"Guilford County, NC","05000US37081","guilford-county-nc"
0,"Total",2018,"2018",51022,3118,"Harnett County, NC","05000US37085","harnett-county-nc"
0,"Total",2018,"2018",53706,3605.9999999999995,"Henderson County, NC","05000US37089","henderson-county-nc"
0,"Total",2018,"2018",59341,3233,"Iredell County, NC","05000US37097","iredell-county-nc"
0,"Total",2018,"2018",60132,2600,"Johnston County, NC","05000US37101","johnston-county-nc"
0,"Total",2018,"2018",63782,8483,"Lincoln County, NC","05000US37109","lincoln-county-nc"
0,"Total",2018,"2018",63967,2090,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
0,"Total",2018,"2018",58531,3727.9999999999995,"Moore County, NC","05000US37125","moore-county-nc"
0,"Total",2018,"2018",51601,6540,"Nash County, NC","05000US37127","nash-county-nc"
0,"Total",2018,"2018",52239,3225,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
0,"Total",2018,"2018",50639,2358,"Onslow County, NC","05000US37133","onslow-county-nc"
0,"Total",2018,"2018",72563,5535,"Orange County, NC","05000US37135","orange-county-nc"
0,"Total",2018,"2018",42481,2030,"Pitt County, NC","05000US37147","pitt-county-nc"
0,"Total",2018,"2018",47653,3583,"Randolph County, NC","05000US37151","randolph-county-nc"
0,"Total",2018,"2018",35037,2386,"Robeson County, NC","05000US37155","robeson-county-nc"
0,"Total",2018,"2018",40688,2503,"Rockingham County, NC","05000US37157","rockingham-county-nc"
0,"Total",2018,"2018",46035,2912,"Rowan County, NC","05000US37159","rowan-county-nc"
0,"Total",2018,"2018",43111,4217,"Rutherford County, NC","05000US37161","rutherford-county-nc"
0,"Total",2018,"2018",48398,8296,"Surry County, NC","05000US37171","surry-county-nc"
0,"Total",2018,"2018",80337,2486,"Union County, NC","05000US37179","union-county-nc"
0,"Total",2018,"2018",79970,2039.0000000000002,"Wake County, NC","05000US37183","wake-county-nc"
0,"Total",2018,"2018",40791,1978.0000000000002,"Wayne County, NC","05000US37191","wayne-county-nc"
0,"Total",2018,"2018",43466,4676,"Wilkes County, NC","05000US37193","wilkes-county-nc"
0,"Total",2018,"2018",42769,5406,"Wilson County, NC","05000US37195","wilson-county-nc"
1,"White",2018,"2018",56968,4786,"Alamance County, NC","05000US37001","alamance-county-nc"
1,"White",2018,"2018",62185,4110,"Brunswick County, NC","05000US37019","brunswick-county-nc"
1,"White",2018,"2018",55823,3069,"Buncombe County, NC","05000US37021","buncombe-county-nc"
1,"White",2018,"2018",44265,5692,"Burke County, NC","05000US37023","burke-county-nc"
1,"White",2018,"2018",74722,6293,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
1,"White",2018,"2018",44092,4175,"Caldwell County, NC","05000US37027","caldwell-county-nc"
1,"White",2018,"2018",55600,3162,"Carteret County, NC","05000US37031","carteret-county-nc"
1,"White",2018,"2018",56508,3678.0000000000005,"Catawba County, NC","05000US37035","catawba-county-nc"
1,"White",2018,"2018",81098,7004,"Chatham County, NC","05000US37037","chatham-county-nc"
1,"White",2018,"2018",45059,7170,"Cleveland County, NC","05000US37045","cleveland-county-nc"
1,"White",2018,"2018",53864,2875,"Craven County, NC","05000US37049","craven-county-nc"
1,"White",2018,"2018",53892,2798,"Cumberland County, NC","05000US37051","cumberland-county-nc"
1,"White",2018,"2018",48973,3101,"Davidson County, NC","05000US37057","davidson-county-nc"
1,"White",2018,"2018",74442,5469,"Durham County, NC","05000US37063","durham-county-nc"
1,"White",2018,"2018",58601,3376,"Forsyth County, NC","05000US37067","forsyth-county-nc"
1,"White",2018,"2018",63657,5987,"Franklin County, NC","05000US37069","franklin-county-nc"
1,"White",2018,"2018",56166,3546.0000000000005,"Gaston County, NC","05000US37071","gaston-county-nc"
1,"White",2018,"2018",66186,3342,"Guilford County, NC","05000US37081","guilford-county-nc"
1,"White",2018,"2018",57957,4714,"Harnett County, NC","05000US37085","harnett-county-nc"
1,"White",2018,"2018",55367,4571,"Henderson County, NC","05000US37089","henderson-county-nc"
1,"White",2018,"2018",62352,2682,"Iredell County, NC","05000US37097","iredell-county-nc"
1,"White",2018,"2018",61738,2593,"Johnston County, NC","05000US37101","johnston-county-nc"
1,"White",2018,"2018",66413,6895.000000000001,"Lincoln County, NC","05000US37109","lincoln-county-nc"
1,"White",2018,"2018",82320,2978,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
1,"White",2018,"2018",59401,3775,"Moore County, NC","05000US37125","moore-county-nc"
1,"White",2018,"2018",64874,7136,"Nash County, NC","05000US37127","nash-county-nc"
1,"White",2018,"2018",62403,3650,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
1,"White",2018,"2018",52029,4237,"Onslow County, NC","05000US37133","onslow-county-nc"
1,"White",2018,"2018",80575,5991,"Orange County, NC","05000US37135","orange-county-nc"
1,"White",2018,"2018",53225,4359,"Pitt County, NC","05000US37147","pitt-county-nc"
1,"White",2018,"2018",49046,3713.0000000000005,"Randolph County, NC","05000US37151","randolph-county-nc"
1,"White",2018,"2018",42138,5289,"Robeson County, NC","05000US37155","robeson-county-nc"
1,"White",2018,"2018",47701,6425,"Rockingham County, NC","05000US37157","rockingham-county-nc"
1,"White",2018,"2018",50621,3146,"Rowan County, NC","05000US37159","rowan-county-nc"
1,"White",2018,"2018",44331,2681,"Rutherford County, NC","05000US37161","rutherford-county-nc"
1,"White",2018,"2018",51541,4698,"Surry County, NC","05000US37171","surry-county-nc"
1,"White",2018,"2018",82695,4457,"Union County, NC","05000US37179","union-county-nc"
1,"White",2018,"2018",90302,2380,"Wake County, NC","05000US37183","wake-county-nc"
1,"White",2018,"2018",49041,5436,"Wayne County, NC","05000US37191","wayne-county-nc"
1,"White",2018,"2018",43460,4395,"Wilkes County, NC","05000US37193","wilkes-county-nc"
1,"White",2018,"2018",61731,10430,"Wilson County, NC","05000US37195","wilson-county-nc"
2,"Black",2018,"2018",39733,6656,"Alamance County, NC","05000US37001","alamance-county-nc"
2,"Black",2018,"2018",35683,15116.999999999998,"Brunswick County, NC","05000US37019","brunswick-county-nc"
2,"Black",2018,"2018",30837,5147,"Buncombe County, NC","05000US37021","buncombe-county-nc"
2,"Black",2018,"2018",37452,20222,"Burke County, NC","05000US37023","burke-county-nc"
2,"Black",2018,"2018",43235,8625,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
2,"Black",2018,"2018",17222,10666,"Caldwell County, NC","05000US37027","caldwell-county-nc"
2,"Black",2018,"2018",44855,33319,"Carteret County, NC","05000US37031","carteret-county-nc"
2,"Black",2018,"2018",43310,8204,"Catawba County, NC","05000US37035","catawba-county-nc"
2,"Black",2018,"2018",50258,25811,"Chatham County, NC","05000US37037","chatham-county-nc"
2,"Black",2018,"2018",27191,7480,"Cleveland County, NC","05000US37045","cleveland-county-nc"
2,"Black",2018,"2018",34860,12173,"Craven County, NC","05000US37049","craven-county-nc"
2,"Black",2018,"2018",40053,2150,"Cumberland County, NC","05000US37051","cumberland-county-nc"
2,"Black",2018,"2018",33363,7295,"Davidson County, NC","05000US37057","davidson-county-nc"
2,"Black",2018,"2018",42083,3951.0000000000005,"Durham County, NC","05000US37063","durham-county-nc"
2,"Black",2018,"2018",32157,2817,"Forsyth County, NC","05000US37067","forsyth-county-nc"
2,"Black",2018,"2018",49389,18495,"Franklin County, NC","05000US37069","franklin-county-nc"
2,"Black",2018,"2018",40315,9782,"Gaston County, NC","05000US37071","gaston-county-nc"
2,"Black",2018,"2018",37869,1959,"Guilford County, NC","05000US37081","guilford-county-nc"
2,"Black",2018,"2018",36685,7338.999999999999,"Harnett County, NC","05000US37085","harnett-county-nc"
2,"Black",2018,"2018",32249,7533.000000000001,"Henderson County, NC","05000US37089","henderson-county-nc"
2,"Black",2018,"2018",35273,8668,"Iredell County, NC","05000US37097","iredell-county-nc"
2,"Black",2018,"2018",45847,6575,"Johnston County, NC","05000US37101","johnston-county-nc"
2,"Black",2018,"2018",43239,15131.999999999998,"Lincoln County, NC","05000US37109","lincoln-county-nc"
2,"Black",2018,"2018",46663,1549,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
2,"Black",2018,"2018",38148,13647,"Moore County, NC","05000US37125","moore-county-nc"
2,"Black",2018,"2018",43003,3988,"Nash County, NC","05000US37127","nash-county-nc"
2,"Black",2018,"2018",23264,7612.999999999999,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
2,"Black",2018,"2018",39329,19739,"Onslow County, NC","05000US37133","onslow-county-nc"
2,"Black",2018,"2018",38377,18302,"Orange County, NC","05000US37135","orange-county-nc"
2,"Black",2018,"2018",30626,5612,"Pitt County, NC","05000US37147","pitt-county-nc"
2,"Black",2018,"2018",30591,11145,"Randolph County, NC","05000US37151","randolph-county-nc"
2,"Black",2018,"2018",27470,4681,"Robeson County, NC","05000US37155","robeson-county-nc"
2,"Black",2018,"2018",30339,4065,"Rockingham County, NC","05000US37157","rockingham-county-nc"
2,"Black",2018,"2018",32563,18550,"Rowan County, NC","05000US37159","rowan-county-nc"
2,"Black",2018,"2018",62500,10382,"Union County, NC","05000US37179","union-county-nc"
2,"Black",2018,"2018",53193,4197,"Wake County, NC","05000US37183","wake-county-nc"
2,"Black",2018,"2018",29239,3200,"Wayne County, NC","05000US37191","wayne-county-nc"
2,"Black",2018,"2018",25753,7238,"Wilson County, NC","05000US37195","wilson-county-nc"
3,"Native American",2018,"2018",34267,26119,"Alamance County, NC","05000US37001","alamance-county-nc"
3,"Native American",2018,"2018",98125,59958,"Brunswick County, NC","05000US37019","brunswick-county-nc"
3,"Native American",2018,"2018",76502,73333,"Buncombe County, NC","05000US37021","buncombe-county-nc"
3,"Native American",2018,"2018",22596,16960,"Cumberland County, NC","05000US37051","cumberland-county-nc"
3,"Native American",2018,"2018",36452,28248.999999999996,"Forsyth County, NC","05000US37067","forsyth-county-nc"
3,"Native American",2018,"2018",63805,28966.000000000004,"Gaston County, NC","05000US37071","gaston-county-nc"
3,"Native American",2018,"2018",46102,24067,"Guilford County, NC","05000US37081","guilford-county-nc"
3,"Native American",2018,"2018",85028,31645,"Harnett County, NC","05000US37085","harnett-county-nc"
3,"Native American",2018,"2018",54988,43115,"Iredell County, NC","05000US37097","iredell-county-nc"
3,"Native American",2018,"2018",37405,18399,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
3,"Native American",2018,"2018",26226,2773,"Nash County, NC","05000US37127","nash-county-nc"
3,"Native American",2018,"2018",8956,784,"Pitt County, NC","05000US37147","pitt-county-nc"
3,"Native American",2018,"2018",34348,3769.0000000000005,"Robeson County, NC","05000US37155","robeson-county-nc"
3,"Native American",2018,"2018",58160,19379,"Rowan County, NC","05000US37159","rowan-county-nc"
3,"Native American",2018,"2018",56729,49720,"Wake County, NC","05000US37183","wake-county-nc"
4,"Asian",2018,"2018",143426,110930,"Buncombe County, NC","05000US37021","buncombe-county-nc"
4,"Asian",2018,"2018",53228,26024,"Burke County, NC","05000US37023","burke-county-nc"
4,"Asian",2018,"2018",133397,27149,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
4,"Asian",2018,"2018",43935,42659,"Carteret County, NC","05000US37031","carteret-county-nc"
4,"Asian",2018,"2018",50939,19074,"Catawba County, NC","05000US37035","catawba-county-nc"
4,"Asian",2018,"2018",194854,19498,"Chatham County, NC","05000US37037","chatham-county-nc"
4,"Asian",2018,"2018",44234,12773,"Cumberland County, NC","05000US37051","cumberland-county-nc"
4,"Asian",2018,"2018",60263,35869,"Davidson County, NC","05000US37057","davidson-county-nc"
4,"Asian",2018,"2018",65697,17723,"Durham County, NC","05000US37063","durham-county-nc"
4,"Asian",2018,"2018",83205,7525.999999999999,"Forsyth County, NC","05000US37067","forsyth-county-nc"
4,"Asian",2018,"2018",43214,22198,"Guilford County, NC","05000US37081","guilford-county-nc"
4,"Asian",2018,"2018",55446,38268,"Harnett County, NC","05000US37085","harnett-county-nc"
4,"Asian",2018,"2018",80093,46870,"Henderson County, NC","05000US37089","henderson-county-nc"
4,"Asian",2018,"2018",120573,51335,"Iredell County, NC","05000US37097","iredell-county-nc"
4,"Asian",2018,"2018",85343,14675,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
4,"Asian",2018,"2018",40786,28044,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
4,"Asian",2018,"2018",97563,59774,"Orange County, NC","05000US37135","orange-county-nc"
4,"Asian",2018,"2018",98054,47660,"Pitt County, NC","05000US37147","pitt-county-nc"
4,"Asian",2018,"2018",35398,28334,"Randolph County, NC","05000US37151","randolph-county-nc"
4,"Asian",2018,"2018",46537,28172,"Robeson County, NC","05000US37155","robeson-county-nc"
4,"Asian",2018,"2018",71411,59649,"Rowan County, NC","05000US37159","rowan-county-nc"
4,"Asian",2018,"2018",147762,52762,"Union County, NC","05000US37179","union-county-nc"
4,"Asian",2018,"2018",113889,8332,"Wake County, NC","05000US37183","wake-county-nc"
4,"Asian",2018,"2018",145506,118143.99999999999,"Wayne County, NC","05000US37191","wayne-county-nc"
5,"Pacific Islander",2018,"2018",53261,3699,"Cumberland County, NC","05000US37051","cumberland-county-nc"
6,"Other",2018,"2018",36722,9928,"Alamance County, NC","05000US37001","alamance-county-nc"
6,"Other",2018,"2018",29562,21573,"Buncombe County, NC","05000US37021","buncombe-county-nc"
6,"Other",2018,"2018",51089,20728,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
6,"Other",2018,"2018",27332,9680,"Catawba County, NC","05000US37035","catawba-county-nc"
6,"Other",2018,"2018",61351,12775,"Chatham County, NC","05000US37037","chatham-county-nc"
6,"Other",2018,"2018",37903,10847,"Cumberland County, NC","05000US37051","cumberland-county-nc"
6,"Other",2018,"2018",28511,17172,"Davidson County, NC","05000US37057","davidson-county-nc"
6,"Other",2018,"2018",44348,11753,"Durham County, NC","05000US37063","durham-county-nc"
6,"Other",2018,"2018",41164,10650,"Forsyth County, NC","05000US37067","forsyth-county-nc"
6,"Other",2018,"2018",46807,25907,"Gaston County, NC","05000US37071","gaston-county-nc"
6,"Other",2018,"2018",34032,9765,"Guilford County, NC","05000US37081","guilford-county-nc"
6,"Other",2018,"2018",21844,15417,"Harnett County, NC","05000US37085","harnett-county-nc"
6,"Other",2018,"2018",51578,36329,"Iredell County, NC","05000US37097","iredell-county-nc"
6,"Other",2018,"2018",40489,4094,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
6,"Other",2018,"2018",40463,18474,"Nash County, NC","05000US37127","nash-county-nc"
6,"Other",2018,"2018",47047,8891,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
6,"Other",2018,"2018",50665,46487,"Onslow County, NC","05000US37133","onslow-county-nc"
6,"Other",2018,"2018",37079,5271,"Orange County, NC","05000US37135","orange-county-nc"
6,"Other",2018,"2018",30395,20594,"Randolph County, NC","05000US37151","randolph-county-nc"
6,"Other",2018,"2018",31900,11980,"Robeson County, NC","05000US37155","robeson-county-nc"
6,"Other",2018,"2018",30441,23086,"Rockingham County, NC","05000US37157","rockingham-county-nc"
6,"Other",2018,"2018",41323,14261,"Rowan County, NC","05000US37159","rowan-county-nc"
6,"Other",2018,"2018",73685,719,"Rutherford County, NC","05000US37161","rutherford-county-nc"
6,"Other",2018,"2018",26662,15502,"Surry County, NC","05000US37171","surry-county-nc"
6,"Other",2018,"2018",51128,29899,"Union County, NC","05000US37179","union-county-nc"
6,"Other",2018,"2018",56178,8812,"Wake County, NC","05000US37183","wake-county-nc"
6,"Other",2018,"2018",45234,14022,"Wayne County, NC","05000US37191","wayne-county-nc"
6,"Other",2018,"2018",18097,5272,"Wilson County, NC","05000US37195","wilson-county-nc"
7,"Two Or More",2018,"2018",59375,43872,"Alamance County, NC","05000US37001","alamance-county-nc"
7,"Two Or More",2018,"2018",23419,22679,"Brunswick County, NC","05000US37019","brunswick-county-nc"
7,"Two Or More",2018,"2018",49342,2748,"Buncombe County, NC","05000US37021","buncombe-county-nc"
7,"Two Or More",2018,"2018",31136,27167,"Burke County, NC","05000US37023","burke-county-nc"
7,"Two Or More",2018,"2018",52550,48801,"Catawba County, NC","05000US37035","catawba-county-nc"
7,"Two Or More",2018,"2018",40801,13388,"Cleveland County, NC","05000US37045","cleveland-county-nc"
7,"Two Or More",2018,"2018",50285,13013,"Cumberland County, NC","05000US37051","cumberland-county-nc"
7,"Two Or More",2018,"2018",48227,30415,"Durham County, NC","05000US37063","durham-county-nc"
7,"Two Or More",2018,"2018",39402,17360,"Forsyth County, NC","05000US37067","forsyth-county-nc"
7,"Two Or More",2018,"2018",80689,40879,"Franklin County, NC","05000US37069","franklin-county-nc"
7,"Two Or More",2018,"2018",60719,5971,"Gaston County, NC","05000US37071","gaston-county-nc"
7,"Two Or More",2018,"2018",30719,11275,"Guilford County, NC","05000US37081","guilford-county-nc"
